-4.422944210445589608e-01 -4.290242124510073585e-01 -2.351315721605624631e+00
2.144155202626828738e-01 -1.141548668962220070e+00 1.810969875489067515e+00
2.293430453225695498e+00 1.904688841398266330e+00 -6.583678804590389344e-01
-5.612811799141252944e-01 1.457265071094004494e+00 -7.456843186140705848e-01
6.251821075127816929e-01 -4.734012673256455250e-01 6.458896624405541242e-02
1.577557290208180529e-01 -1.074503115019209032e+00 -1.793124254945706042e+00
-1.035713665667021610e+00 3.446970997191593500e-01 -1.006138960587616316e+00
-8.845573237451427318e-01 2.281063378400808306e-01 2.013396153319370274e+00
3.282353116856463471e-01 1.391120507734046940e+00 7.932058109746010777e-01
-1.019384433923323119e+00 -5.176699233682975354e-01 1.584446797586676503e+00
-6.278423480701617043e-02 -2.059012045198243435e+00 1.756795862033153632e+00
-2.672358414740701349e+00 3.471644277148525859e+00 -4.602335206734659567e-01
-8.862494298970327034e-01 1.156803817840413640e+00 -2.563436337216400962e-01
-3.251048791758702206e-01 -7.859321893817544646e-02 2.761027415521989936e-01
-1.510773786560788867e+00 2.222851072944030948e-01 -3.985599535365666468e-01
-2.593099390476371613e-01 1.696941881549136388e+00 1.072273914154809465e-01
-3.110022073742828574e-01 1.509155861694553291e-01 -5.716769559431391645e-01
2.302707571714393553e-01 -7.866831229214108490e-01 -1.852111157524868545e+00
-5.815216322868016485e-01 8.603863891593199753e-01 7.026915719410806727e-01
1.880737319706930366e+00 -3.010540788788383382e-01 1.488053972128648983e-01
9.190541302379807709e-01 5.317135824016675505e-01 6.407257870410041356e-01
-1.678523187779535075e-01 -1.305746250237997064e+00 6.252591494251804605e-01
7.612745242444096672e-01 -2.331491084613503073e+00 9.226132136953020257e-01
1.804547157731231921e-01 9.295612270058206672e-01 5.567253108475405110e-01
2.636084220764831620e-01 -1.697959085431554938e+00 -1.829399125551188776e-01
-1.106443057422326515e+00 5.197586095175782406e-01 5.497940118516396746e-01
4.085365537876987085e-01 -8.890576586766345546e-01 -7.954254311563914159e-01
8.838610014481138588e-01 -5.356562099063252314e-01 -8.946498578253897493e-01
-1.140353747181584554e+00 2.244498538211958216e+00 5.979589078717735262e-01
-2.574439013427252676e-01 1.020705660568088868e+00 8.592621403626240495e-01
9.753820946571364336e-01 2.340470992573249198e-01 2.491784806559844620e-02
-7.498382278325742556e-01 -2.103347469038647014e-02 4.729183624335242531e-01
6.176746061134835708e-01 1.235163290485039589e-01 -1.303618586744656582e+00
-1.132818850805220184e-01 1.201994030443530814e+00 8.729815026777220099e-01
1.868838004636464545e+00 -1.588999244438261960e-01 4.517779032655904747e-01
-5.414677501367183288e-01 4.325153741911935135e-01 -1.091798547998935831e+00
5.262398158807848336e-01 -2.790599897182589051e-01 -4.310561286604734643e-02
5.524231554204284134e-01 5.302144769793962764e-01 8.249894823894946549e-01
-4.800857364807881722e-01 3.178425117432489788e+00 1.110626126786947165e-01
1.277741039487652053e+00 -4.034783181868469848e-01 -1.999316953632802152e+00
1.603963358916038029e+00 4.908763607891868386e-01 2.619448789824946888e-01
7.053781049232306088e-01 -1.010232130592024102e+00 -8.670882388017041309e-02
-8.568782995196537744e-01 4.853963450878988062e-01 2.867468060326747170e-01
5.694321534591056944e-01 -4.170566127751957897e-01 -4.532229707231926752e-01
-2.815142781925291104e-01 -1.260256681485213859e+00 -9.226179274817413178e-01
3.109727766279234487e-02 1.201513599053891657e+00 1.324452115498867544e+00
3.274065567532038479e-01 5.040798168320285294e-02 1.698930464953908981e+00
-2.710553657816043849e-01 2.232418872345705851e-01 4.491844775531509959e-01
2.639316601797242479e-01 1.548888814807331815e-01 1.227880411564795438e+00
-1.038345975787540454e-01 -3.137318511985013880e-01 -4.927852679470003383e-01
4.547861229471190647e-01 5.249415169608355747e-01 1.604647223052010352e-01
1.331144664085752494e+00 6.430859781107938211e-01 9.357128432484169700e-01
6.807430994072948272e-01 -4.498824541408698585e-01 -5.083389061357656002e-01
4.523988756962205038e-01 6.211916466965552441e-01 -6.351910809411521752e-01
-4.130457020783826483e-01 2.187675832307897306e+00 -7.655521301597271178e-01
-5.237155431714471954e-01 1.416095884045204478e+00 8.891850228339971407e-01
-7.745357159737373820e-01 -1.113114788987874970e+00 9.255312725757360859e-01
2.754155562548903369e-01 -2.183435836195423363e+00 5.100395752386429615e-01
2.373235592336885524e+00 9.090091412259974912e-02 1.144656473545701436e+00
-1.004774936430966825e+00 -1.169673574092331858e+00 7.905887912591893496e-01
-5.118605149499487750e-01 -6.056772206281210158e-01 -9.593946482306631163e-01
1.493394987627279624e+00 6.740309535812457620e-01 -4.716139892867280969e-01
2.259085374927085166e+00 -8.311945910510023516e-01 3.983518525051123887e-02
-1.297332955208066130e+00 1.560924721371961532e-01 1.012191733632746699e-02
-4.650719098766650794e-01 -6.400866709406454191e-01 1.119450369687983837e+00
-1.139519222299801848e+00 8.305728939858115778e-01 -1.616470878641637354e-01
-9.432208296527874389e-03 1.470002162251260902e+00 -8.214334287144968716e-01
-2.359111764527937471e-01 1.265593996154489309e+00 -1.949394387182730171e-01
-5.304083469926773597e-01 -3.933280433697858847e-01 -2.832236446795285412e-01
-1.154178131334997054e-01 -9.326278116971616905e-01 1.587467467967744517e+00
-4.106026021884029431e-01 6.214554675114682125e-02 2.741721653254985402e-01
1.188482429989360378e+00 2.371820495485016611e+00 4.092944180502574025e-01
1.648825596875338029e+00 1.257180604079621178e+00 6.964253881295587867e-01
8.241785575347521098e-01 4.657309805807892666e-01 9.474499155317372967e-01
-1.359486087128689347e+00 4.516395253912435792e-01 -3.059283584476786277e-01
1.363131607059336448e+00 -1.672283958475535293e-01 4.305009276752039260e-01
1.040771310328613364e+00 1.754610961470288499e+00 -9.534240505751327976e-01
-6.429273315052298488e-01 -1.316549042472896058e+00 7.546566977220720007e-01
2.960771887633052435e-01 -4.762581358380437724e-01 7.658151262196545295e-01
9.339264147824867246e-01 1.503762858637524083e-02 -1.312250115573675435e-01
1.693601646445657138e+00 -8.101746234068584185e-01 3.877876377584387191e-01
1.364784195498811803e+00 -2.104115581816301983e+00 -2.021370294682242275e+00
-4.033180016596184525e-01 6.235935383277658728e-01 7.324189307444824992e-01
-5.584475111609801257e-01 -1.928253294226084602e+00 -1.822656503066334865e+00
